sample_id,target,a1,a2,a3,a4,a5,a6,a7,a8,cluster,hierarchical_cluster
1.0,Sb1,-4.996431479741545,12.402068261590426,10.533165568707272,3.981217292537355,-0.5427495823789967,0.683738314206782,0.452077038226269,0.6045545663186069,1,0
2.0,Sb1,2.87855356608028,5.614090331069162,5.6522035411177605,2.845154657328846,-0.8846589871642999,0.670225575825649,0.1066030976959932,0.0123476926793903,1,0
3.0,Sb1,0.4632877385465346,15.502243524959937,9.643753900963503,4.856726448632537,-0.8557352399803766,0.4691929014750511,0.1395493300461963,0.5530572669071103,0,0
4.0,Sb1,-0.3408121934932522,16.454951695289605,11.722366438353616,5.29674475350788,-0.4187257570153466,1.5703552459362822,-0.2271533043067741,0.8273713125623521,0,0
5.0,Sb1,2.4293355438072943,2.1965515724351765,9.810457311511492,0.6310154601121373,-0.8685047815038192,0.0058247266764033,-0.0445834749933088,0.2561764274395407,1,0
6.0,Sb1,1.1793373628315016,19.267170903430017,9.482747971163056,4.030059785475952,-0.8406883978196968,0.6317257414673957,-0.0854160785930865,0.5299720047067861,0,1
7.0,Sb1,0.3498141723814256,11.134165242210091,12.49781012533823,4.450249411122094,-1.0877756702553316,0.218373912670733,-0.0722303217499654,0.3196782249180186,1,0
8.0,Sb1,4.852134179498778,24.84971046534709,17.71528354833018,4.962774390786629,-1.1742047802104438,0.31552351011588,-0.0473017103765762,0.4216366534852682,0,1
9.0,Sb1,1.836583093156116,3.6571711732959535,17.433896076460794,3.0832361759121505,-0.9660197742300204,0.1478630472042141,0.341390142916079,0.3627213988782605,1,0
10.0,Sb1,-2.562116673678809,32.11622391908223,13.492690829372338,5.593283211179092,-0.461121309716578,2.150562589728175,0.0727823367980152,0.7963132264300302,0,1
11.0,Sb1,0.2494148529817437,7.576373130546885,12.75762162787923,4.1956483730015925,-1.153516190362572,0.3297809681900926,0.0655205695614989,0.5423312890980196,1,0
12.0,Sb1,1.87166085711438,14.34996908232176,15.721222777247158,3.4309779361665456,-0.76818957881764,0.1344027038352843,0.1912262420280236,0.8132641879729812,0,0
13.0,Sb1,-1.042192618913142,11.752498519469013,6.445026444835748,2.8280406377161404,-0.7962520502187617,0.5414233857136969,0.0545045922708624,0.4985502683141473,1,0
14.0,Sb1,-4.453675038134135,11.089000581353202,9.92172188119003,2.0308889367482044,0.4405138878003045,0.978023848031464,0.3259305142614025,1.188738305104888,1,0
15.0,Sb1,1.5653330965556371,19.97348297613804,8.199651572143082,3.6467699747423,-0.5985323341877243,1.1665608000467325,0.1013382983065968,0.6142787175111019,0,1
16.0,Sb1,3.6943032654739696,36.004144816074025,13.636560985177455,6.761844465171717,0.5229576699109985,2.9921625638794898,-0.1020304102955873,1.3660361655331237,0,1
17.0,Sb1,-0.3716255872615315,11.921103837268928,11.022972515375091,4.390130291435182,-0.7963997209828664,0.7819585824765657,-0.0045095044743737,0.5812078494035585,1,0
18.0,Sb1,-2.8392316647615563,19.25474622079281,11.644386024020688,5.109562804207287,-0.8494579925722734,0.4267140048005884,-0.0914104564167513,0.4628850881260461,0,1
19.0,Sb1,7.000204656592059,20.30140725027401,13.36346833378901,8.141277639795732,-0.963551702684317,0.3806676077746116,-0.130601903697962,0.5609296852916219,0,1
20.0,Sb1,3.489223574447826,5.990380701351144,10.533697407619702,0.3835991522439672,-0.9815044364431188,0.2022063560056024,0.0198586772826386,0.4712118242127466,1,0
21.0,Sb1,3.395458513758632,0.6234092429635318,8.015265724873316,1.1222751561329447,-1.154689232238518,0.1002702141626187,-0.0776561387036085,0.181161740496875,1,0
22.0,Sb1,0.6033011648823632,11.96057205508226,6.905249087992722,3.9636165540913937,-0.7853203595571525,0.6872591485573415,0.0136591307390602,0.5464361560745616,1,0
23.0,Sb1,0.3586870876251409,8.984664153572702,10.434970967877664,2.482190176267615,-1.0150254125676963,0.7236879860994078,-0.1129907103346324,0.6173898006477782,1,0
24.0,Sb1,0.3294516426105552,10.359978997592371,11.55368220352619,5.628720726720787,-0.9453505180693638,0.5972276794156761,-0.0807481894164763,0.5090216153291509,1,0
25.0,Sb1,-4.6504325460627145,31.172210350461604,15.808885186827093,9.445312707125808,-0.5480118549441113,0.9034652110946788,-0.0965209900071809,0.7616996814242958,0,1
26.0,Sb1,4.53776016557431,1.5615427727418496,10.629762648227915,4.124045003562199,0.6905387453038462,2.477515130489947,-0.9510967645926788,0.461108886668305,1,0
27.0,Sb1,-0.9633402578181876,12.982601836548035,7.614722844638103,2.684454799842978,-0.5833239454781041,0.8346778197035936,-0.0881908836285834,0.6205466757683239,1,0
28.0,Sb1,-1.1349476333052824,17.28919058004972,12.63928066538414,5.03211431248238,-1.0163207082822705,0.5831252503062203,0.0046148549382699,0.4828185845502619,0,0
29.0,Sb1,1.1383227755405811,14.336997166290034,10.619569410946289,4.737822609970882,-0.913801932023,0.4811550426199426,-0.0428486431343942,0.5101867099854394,0,0
30.0,Sb1,0.024323127862849,10.919366882166251,10.439447524297451,4.141127744741709,-0.9289199132547544,0.4863534065631096,-0.0340384058367918,0.4983404146749943,1,0
31.0,Sb1,0.0806758436495214,13.330573949062291,9.562234178941155,4.976565047636416,-0.9025451466689998,0.8555628536697691,0.0765658874533774,0.5046037206258045,1,0
32.0,Sb1,1.550005246050048,19.853792989839064,11.896407791841233,5.248955375747659,-0.7570744034138902,0.8838090683197571,-0.0565104011986078,0.6244420510039905,0,1
33.0,Sb1,-1.1596142958404303,14.17553229136088,9.423467729055472,3.900895924174198,-0.969718731522558,0.4804709500594322,0.1155202423290955,0.4712242769209241,1,0
34.0,Sb1,0.0639039285833022,14.675531955381578,13.712088349578988,5.509446117602633,-0.8812332646223041,0.6139860188030648,-0.0508282849163282,0.5394833197873378,0,0
35.0,Sb1,-1.4162042869178375,21.173293372493514,11.804472670017274,4.3877532087017705,-1.0151841475801684,0.6638439713109818,-0.0388162150771367,0.5044868956636605,0,1
36.0,Sb1,1.136126090183516,14.783006042933428,9.606900047527446,3.4876881435910567,-0.7809317190109811,0.8087520051219321,0.1913104500574135,0.5972233706217226,0,0
37.0,Sb1,0.3424184850526116,8.704654064218547,9.68488583416386,3.621249047011198,-0.8817458712326081,0.4877413653394908,0.041050880246875,0.5211090525997486,1,0
38.0,Sb1,-0.223960495840314,15.492561417597184,13.24843220186931,5.370681969085435,-1.0299626023891797,0.4959274608915783,-0.0035201083152129,0.482343572473787,0,0
39.0,Sb1,-0.8883948269578995,16.77677537389276,11.89320940716969,4.333018041728658,-0.9774464034158252,0.627266466418692,0.0021475033865215,0.4911097317480085,0,0
40.0,Sb1,-0.5000302023438631,7.321537762785253,10.287573414169678,5.682261873829049,-0.992076560246181,0.85199565854094,0.2061176138078509,0.4947151740244921,1,0
41.0,Sb1,1.6658376882689274,15.330180820226063,20.627590659763676,8.686004373017848,-1.348952475705911,0.3143825493279041,-0.0553965648718161,0.3195822051357551,0,0
42.0,Sb1,-2.3229754799551747,2.349112724221579,6.316054693541298,0.6546462156225281,0.7729203671608287,0.6161530831398684,0.9319155053982336,0.0274080243117495,1,0
43.0,Sb1,-1.7876502832881676,15.114569396748088,12.044972102712684,4.247123857978895,-0.6544156672479411,1.0695626205423523,0.2927961990356607,0.6166288901746901,0,0
44.0,Sb1,-0.7333239501533216,5.838611516379394,9.132636051425948,2.7265124711708384,-0.8318201968137034,0.6553683455064842,-0.2164216889472862,0.5126887710696273,1,0
45.0,Sb1,1.447536892212533,4.717732743520772,11.6787150669882,0.1978437347896798,-0.6471711208091742,0.2608461302243522,-0.1302281499256991,0.371326286009477,1,0
46.0,Sb1,0.5277192042233555,7.25349077523054,9.38110696169325,3.100849355255673,-0.8292226912252922,0.3744299972624658,-0.054873828517403,0.5593398308840387,1,0
47.0,Sb2,3.5777425418794544,18.02732805048544,7.054711321013929,3.1552108400774217,-0.3442243521258927,2.689810475115251,-0.0217680191306289,0.8449075095138447,0,1
48.0,Sb2,-0.6673418701518217,10.859718501412669,16.58893844786167,3.350343998024829,-1.3618262593948698,0.1383518152754084,0.0184610660019548,0.1714788703303572,1,0
49.0,Sb2,-2.217128128821193,23.21851629516752,8.08580454169793,3.4188656060204106,-0.8947642916536372,0.6284929958021794,0.0583075274955932,0.5307620763723506,0,1
50.0,Sb2,0.9690517174436432,2.946504764207344,17.502577606532565,2.9815319485003493,-1.309446604476681,0.1595436816728985,0.187577266694627,0.2577089514674208,1,0
51.0,Sb2,3.843699683261999,8.922266235074789,9.246191295900344,6.302792029357827,-0.787149513889213,1.2464644621805694,-0.2362182026960058,0.5641830155277994,1,0
52.0,Sb2,-3.369131744658373,31.104357266978923,11.73482142170768,4.886950668784181,-1.0921998643688826,0.4028481863788562,0.0279973346041242,0.3039813920855624,0,1
53.0,Sb2,2.0760692958286,8.817858493675049,10.805328015698077,1.587601167726722,-1.1080301799908616,0.5107167515325591,-0.2832443337375193,0.345591728669406,1,0
54.0,Sb2,1.0857439688895667,11.849055743630688,17.847641491676697,10.015213407458594,-1.453782404015676,0.1039592886961085,-0.0155492942620708,0.1217233409724007,1,0
55.0,Sb2,-2.4855739343737007,4.322757406157545,8.53336605285498,0.9152385303296064,-0.7093076750132936,0.2581156679815936,-0.097285611296266,0.2672694919246697,1,0
56.0,Sb2,-2.410643251749645,14.469455023966589,11.44071557141616,7.487536027543024,-0.8197784777362296,1.2990473005479717,-0.2691749112343495,0.4988063826424644,0,0
57.0,Sb2,1.5900488751591275,22.404189430193732,7.659732718130907,3.346815817615889,-0.8191502991857882,0.6561756436023646,-0.0434576379516091,0.5323839959884713,0,1
58.0,Sb2,-1.3268908405885247,9.313812089908946,6.696227247489476,2.701905471476203,-0.947022358961702,0.5243161536911419,0.0029546009148928,0.6257502173247007,1,0
59.0,Sb2,-0.6840175015581362,4.853867378210001,16.697552423998186,3.856472279255764,-1.3239888866532437,0.0992979175222427,-0.2674044565860863,0.0449070823934743,1,0
60.0,Sb2,-1.488543516300222,11.778453001717129,9.494949409367008,3.4631785201856977,-1.2899516911208528,0.1888754855740892,-0.13003414199182,0.2868473147047082,1,0
61.0,Sb2,-4.397754086780445,34.18285698255139,15.485682861338448,5.942037045542993,-0.8379950551121169,0.7816545772431384,0.0518961041881304,0.635015585307962,0,1
62.0,Sb2,-4.141991937862528,2.096867057681993,16.73913115369837,1.0104653294586046,-1.4188903940693742,0.0155272275239617,-0.1781443674009643,0.1307133839460156,1,0
63.0,Sb2,5.392808411691444,25.62426118229353,10.682606678665316,5.374185508798706,-0.8459647249763422,0.8068654609742614,0.1443499169707688,0.6565610263193277,0,1
64.0,Sb2,-0.3008944723586724,6.850009689309159,4.376163302869532,2.2612008968510144,-0.8561435451539903,0.6006284528095689,0.0848188067168054,0.527355074175015,1,0
65.0,Sb2,-0.3967144092221775,8.688258162279663,12.624718418778418,4.869767666555968,-1.2528788205983097,0.3394210117411965,-0.0707089672272695,0.3373116266397531,1,0
66.0,Sb2,0.4703020163621224,11.665399238283232,5.202225008580747,2.0903439297235105,-0.8068660876746342,1.4784543232000655,0.0192024307478006,0.6324355750598342,1,0
67.0,Sb2,0.958029579123348,12.026839484341483,10.142237988635577,4.6099543328427774,-1.0558253969127664,0.991921787389453,-0.1119348355072944,0.4676057148689838,1,0
68.0,Sb2,-1.1939730999105571,12.141370812539805,12.99664461207196,5.624616903194696,-1.192788079224526,0.6132386799152794,-0.1383914088081737,0.3781804910420373,1,0
69.0,Sb2,1.3880614725057685,13.835736372679618,13.892023149299412,5.73778871423545,-1.099047544603647,0.8215145217507336,-0.0287374226795132,0.4719733250186989,0,0
70.0,Sb2,-0.0621005656656936,10.339719612493113,8.32400442507792,3.808229053817629,-1.0264234901553753,0.8854196149860807,-0.0933735691853101,0.4608517793890084,1,0
71.0,Sb2,0.8659988574509332,10.192894634263672,8.502563383239417,3.4982157235249343,-0.9397754563634904,0.4727424340008919,-0.0505461626866818,0.5168472959249243,1,0
72.0,Sb2,-1.219803100234891,10.775963010782029,12.12631163860211,4.487641303721157,-1.2416990992596444,0.3715693248887438,-0.2002051725485071,0.357986805065125,1,0
73.0,Sb2,-0.1977432437653155,6.65052598756566,12.545238526963912,6.781214087442072,-1.1519099311717302,0.5032750534036675,-0.1148357189904989,0.4141219643090835,1,0
74.0,Sb2,-1.3283061708705692,20.84887627738305,9.21635267500494,3.3197126753506088,-0.9884649289275824,0.6944752901009664,0.0715081856811995,0.4761345961023848,0,1
75.0,Sb2,1.513110163870393,17.76688681582348,12.017670646294055,5.544434124530168,-1.2130446002107258,0.4349445820373476,-0.0055467704123236,0.3811379391632927,0,1
76.0,Sb2,0.2238443789061979,15.797868233229126,16.100941662959908,4.60292799649669,-1.2324399051192187,0.3759186897469821,0.0096500600492507,0.3491752093216582,0,0
77.0,Sb2,1.0289962989572652,11.498287426490334,11.681898155724047,4.660075350150126,-1.0827626272699178,0.5819757150703303,-0.1098347394339959,0.4432538581258258,1,0
78.0,Sb2,-0.4897828449146227,9.221147455121285,4.539841222731729,1.6252455746596732,-0.8901079022248704,0.759899104407562,0.0584349476244642,0.525626174878281,1,0
79.0,Sb2,-0.7852744813692234,9.01863106437503,9.589513171462055,4.0888353679380725,-1.0546896003542414,0.694183406824133,-0.0958947359492928,0.458147681583386,1,0
80.0,Sb2,4.108191228919734,14.634686280767424,10.955525428660115,3.55592142074412,-0.9108714724705088,0.9184841730341772,-0.0602973651461371,0.2645264802217905,0,0
81.0,Sb2,-3.905973914844321,18.80552439785937,7.860239022894078,2.8413942879252025,-1.01076133872604,0.4186488943886393,0.1931571070712928,0.4387800516620715,0,1
82.0,Sb2,-0.3166731726393067,2.279935771873153,5.396909206928654,3.47535522185738,0.5699785247359245,2.7279445530443605,0.8368831112385402,1.0441689557589384,1,0
83.0,Sb2,-1.365141337976251,10.393720001097815,6.786016547494197,1.4926615842258435,-1.1526186034855666,0.3019116891937724,-0.1047471889153548,0.3739667229325045,1,0
84.0,Sb2,-4.578874060009023,20.16527744332381,10.175831360870502,3.458942537413888,-0.4760851113576796,1.775476901652956,-0.3493034565921975,0.7878142341013089,0,1
85.0,Sb2,-2.193713321157275,15.478089854101825,21.4777006568582,2.88921296114236,-0.7278719724908524,0.168220873989087,0.0583675331814757,1.0799309806438084,0,0
86.0,Sb2,-2.2993819906685498,10.46952231114029,20.248393060032114,5.953680823135571,-1.2702365117233243,0.1549409692113461,-0.3230932737055222,0.3257622066723974,1,0
87.0,Sb2,-2.296661584564192,18.124731135729817,8.489560945147968,2.6164523034334923,-1.0954997819369106,0.5897220038778328,-0.0348474371820471,0.386607819731821,0,1
88.0,Sb2,1.4709944339237175,11.06166063951669,12.622461103170306,2.515287626227346,-1.283981076017911,0.1849006450074222,-0.1225919494965446,0.1665291037209802,1,0
89.0,Sb2,0.465676026235308,2.742451115284525,3.671353502962163,2.450644602707697,3.257148478362848,6.0328491661248655,-1.277792672771253,1.661599128001223,1,0
90.0,Sb2,1.071008880697223,7.2875552995824675,5.859667100746655,2.218334322367407,-0.7360332689429067,0.5643662094303791,0.0951001483505482,0.6262939558278707,1,0
91.0,Sb2,2.215125069535984,19.167940433868388,11.72125022528003,4.092544307236841,-1.1548401785652245,0.6330179042422813,-0.1751594180687937,0.370548997407009,0,1
92.0,Sb2,-2.0142067593476773,7.949216430431066,7.962613869471841,4.015281437088366,3.238782026349047,6.420499952588503,-0.8672242236880662,1.855736614365274,1,0
